ts_local,weekday,hour,is_weekend,activity_level,lambda_ci,checkins,checkouts,cardio_sessions,strength_sessions,other_sessions,avg_session_min
2025-06-16 15:00:00,0,15,False,moderate,13,10,10,2,4,4,62.3
2025-06-16 16:00:00,0,16,False,moderate,10,9,8,1,4,4,67.7
2025-06-16 17:00:00,0,17,False,moderate,5,7,5,2,2,3,61.4
2025-06-16 18:00:00,0,18,False,moderate,10,10,10,2,3,5,63.0
2025-06-16 19:00:00,0,19,False,moderate,11,17,17,4,7,6,46.5
2025-06-16 20:00:00,0,20,False,moderate,7,6,6,1,2,3,82.6
2025-06-16 21:00:00,0,21,False,moderate,5,3,3,0,1,2,66.4
2025-06-16 22:00:00,0,22,False,moderate,11,14,12,5,6,3,69.7
2025-06-17 06:00:00,1,6,False,moderate,19,23,23,6,9,8,65.6
2025-06-17 07:00:00,1,7,False,moderate,6,3,2,0,1,2,62.6
2025-06-17 08:00:00,1,8,False,moderate,4,3,2,1,1,1,54.1
2025-06-17 09:00:00,1,9,False,moderate,8,8,7,2,2,4,42.9
2025-06-17 10:00:00,1,10,False,moderate,11,8,6,2,3,3,50.5
2025-06-17 11:00:00,1,11,False,moderate,7,5,3,1,1,3,57.8
2025-06-17 12:00:00,1,12,False,moderate,10,5,5,1,2,2,68.1
2025-06-17 13:00:00,1,13,False,moderate,24,25,24,6,7,12,71.6
2025-06-17 14:00:00,1,14,False,moderate,10,10,8,3,4,3,60.4
2025-06-17 15:00:00,1,15,False,moderate,5,4,3,1,1,2,56.9
2025-06-17 16:00:00,1,16,False,moderate,18,19,19,6,9,4,63.2
2025-06-17 17:00:00,1,17,False,moderate,9,7,7,2,3,2,65.4
2025-06-17 18:00:00,1,18,False,moderate,9,3,3,0,1,2,60.8
2025-06-17 19:00:00,1,19,False,moderate,12,10,10,3,3,4,55.6
2025-06-17 20:00:00,1,20,False,moderate,6,5,4,1,1,3,56.7
2025-06-17 21:00:00,1,21,False,moderate,7,10,8,2,3,5,61.0
2025-06-17 22:00:00,1,22,False,moderate,6,1,0,0,0,1,67.3
2025-06-18 06:00:00,2,6,False,moderate,11,3,3,0,0,3,44.6
2025-06-18 07:00:00,2,7,False,moderate,7,4,3,1,1,2,68.3
2025-06-18 08:00:00,2,8,False,moderate,15,6,5,1,2,3,55.2
2025-06-18 09:00:00,2,9,False,moderate,5,4,4,1,1,2,55.3
2025-06-18 10:00:00,2,10,False,moderate,9,7,7,1,3,3,71.3
2025-06-18 11:00:00,2,11,False,moderate,9,7,6,1,2,4,75.3
2025-06-18 12:00:00,2,12,False,moderate,13,9,7,2,2,5,63.0
2025-06-18 13:00:00,2,13,False,moderate,18,14,12,5,5,4,63.9
2025-06-18 14:00:00,2,14,False,moderate,12,9,9,2,3,4,73.9
2025-06-18 15:00:00,2,15,False,moderate,5,6,5,2,2,2,57.1
2025-06-18 16:00:00,2,16,False,moderate,7,8,8,1,3,4,53.2
2025-06-18 17:00:00,2,17,False,moderate,7,7,6,1,2,4,67.6
2025-06-18 18:00:00,2,18,False,moderate,7,1,0,0,0,1,42.3
2025-06-18 19:00:00,2,19,False,moderate,22,20,20,7,7,6,60.7
2025-06-18 20:00:00,2,20,False,moderate,13,15,15,5,5,5,67.4
2025-06-18 21:00:00,2,21,False,moderate,6,3,3,1,1,1,56.4
2025-06-18 22:00:00,2,22,False,moderate,11,9,9,2,2,5,43.0
2025-06-19 06:00:00,3,6,False,moderate,7,9,7,2,3,4,48.7
2025-06-19 07:00:00,3,7,False,moderate,9,9,8,2,3,4,55.9
2025-06-19 08:00:00,3,8,False,moderate,8,6,4,1,2,3,68.5
2025-06-19 09:00:00,3,9,False,moderate,13,11,11,2,5,4,74.4
2025-06-19 10:00:00,3,10,False,moderate,9,8,8,2,3,3,35.4
2025-06-19 11:00:00,3,11,False,moderate,9,10,9,3,3,4,60.2
2025-06-19 12:00:00,3,12,False,moderate,11,8,7,2,3,3,50.7
2025-06-19 13:00:00,3,13,False,moderate,9,9,8,2,3,4,58.3
2025-06-19 14:00:00,3,14,False,moderate,13,14,14,5,4,5,57.1
2025-06-19 15:00:00,3,15,False,moderate,8,9,7,3,4,2,56.4
2025-06-19 16:00:00,3,16,False,moderate,7,7,6,2,3,2,57.3
2025-06-19 17:00:00,3,17,False,moderate,11,9,9,1,3,5,81.9
2025-06-19 18:00:00,3,18,False,moderate,9,4,3,1,1,2,42.5
2025-06-19 19:00:00,3,19,False,moderate,9,10,9,2,4,4,57.9
2025-06-19 20:00:00,3,20,False,moderate,13,20,20,6,6,8,57.1
2025-06-19 21:00:00,3,21,False,moderate,6,6,4,1,2,3,58.6
2025-06-19 22:00:00,3,22,False,moderate,9,9,7,3,3,3,58.8
2025-06-20 06:00:00,4,6,False,moderate,6,5,5,1,1,3,64.2
2025-06-20 07:00:00,4,7,False,moderate,8,4,2,1,1,2,53.5
2025-06-20 08:00:00,4,8,False,moderate,6,6,4,2,2,2,61.2
2025-06-20 09:00:00,4,9,False,moderate,7,4,3,1,1,2,63.0
2025-06-20 10:00:00,4,10,False,moderate,6,5,4,1,2,2,60.0
2025-06-20 11:00:00,4,11,False,moderate,4,5,3,1,1,3,58.6
2025-06-20 12:00:00,4,12,False,moderate,12,12,12,4,4,4,42.6
2025-06-20 13:00:00,4,13,False,moderate,5,4,4,1,1,2,53.2
2025-06-20 14:00:00,4,14,False,moderate,7,6,4,1,2,3,48.4
2025-06-20 15:00:00,4,15,False,moderate,11,6,6,2,2,2,65.7
2025-06-20 16:00:00,4,16,False,moderate,8,6,5,1,2,3,54.0
2025-06-20 17:00:00,4,17,False,moderate,6,4,4,0,1,3,64.8
2025-06-20 18:00:00,4,18,False,moderate,8,12,11,3,4,5,69.7
2025-06-20 19:00:00,4,19,False,moderate,14,13,12,3,6,4,50.4
2025-06-20 20:00:00,4,20,False,moderate,7,9,7,1,3,5,50.3
2025-06-20 21:00:00,4,21,False,moderate,12,15,15,3,5,7,62.3
2025-06-20 22:00:00,4,22,False,moderate,13,10,9,3,4,3,45.8
2025-06-21 06:00:00,5,6,True,low,11,12,11,4,4,4,54.4
2025-06-21 07:00:00,5,7,True,low,5,3,1,0,1,2,49.8
2025-06-21 08:00:00,5,8,True,low,2,3,2,0,1,2,54.9
2025-06-21 09:00:00,5,9,True,low,9,9,7,2,3,4,67.0
2025-06-21 10:00:00,5,10,True,low,7,9,7,2,4,3,72.2
2025-06-21 11:00:00,5,11,True,low,6,3,2,1,1,1,45.0
2025-06-21 12:00:00,5,12,True,low,4,5,4,1,1,3,63.1
2025-06-21 13:00:00,5,13,True,low,5,5,5,1,2,2,72.2
2025-06-21 14:00:00,5,14,True,low,3,5,4,1,1,3,76.4
2025-06-21 15:00:00,5,15,True,low,3,0,0,0,0,0,56.2
2025-06-21 16:00:00,5,16,True,low,3,1,1,0,0,1,51.4
2025-06-21 17:00:00,5,17,True,low,5,5,3,1,1,3,64.6
2025-06-21 18:00:00,5,18,True,low,4,3,2,0,1,2,49.3
2025-06-21 19:00:00,5,19,True,low,5,6,6,1,2,3,57.6
2025-06-21 20:00:00,5,20,True,low,3,6,6,1,2,3,53.2
2025-06-21 21:00:00,5,21,True,low,8,4,3,1,1,2,59.5
2025-06-21 22:00:00,5,22,True,low,6,5,3,1,2,2,49.4
2025-06-22 06:00:00,6,6,True,low,9,12,12,4,4,4,48.9
2025-06-22 07:00:00,6,7,True,low,7,3,2,0,1,2,47.4
2025-06-22 08:00:00,6,8,True,low,6,4,3,1,1,2,49.6
2025-06-22 09:00:00,6,9,True,low,8,10,8,3,4,3,58.3
2025-06-22 10:00:00,6,10,True,low,2,0,0,0,0,0,56.9
2025-06-22 11:00:00,6,11,True,low,4,4,4,1,1,2,74.0
2025-06-22 12:00:00,6,12,True,low,7,6,6,2,2,2,70.7
2025-06-22 13:00:00,6,13,True,low,8,7,6,1,2,4,61.4
2025-06-22 14:00:00,6,14,True,low,4,5,3,1,1,3,35.3
2025-06-22 15:00:00,6,15,True,low,4,5,3,1,2,2,60.2
2025-06-22 16:00:00,6,16,True,low,3,3,3,0,0,3,52.1
2025-06-22 17:00:00,6,17,True,low,7,11,10,2,4,5,80.9
2025-06-22 18:00:00,6,18,True,low,8,4,4,1,1,2,52.8
2025-06-22 19:00:00,6,19,True,low,3,1,1,0,0,1,73.9
2025-06-22 20:00:00,6,20,True,low,7,5,4,1,2,2,79.1
2025-06-22 21:00:00,6,21,True,low,4,3,1,1,0,2,76.9
2025-06-22 22:00:00,6,22,True,low,8,10,8,2,3,5,51.8
2025-06-23 06:00:00,0,6,False,moderate,6,5,5,1,1,3,54.7
2025-06-23 07:00:00,0,7,False,moderate,5,8,6,2,2,4,52.3
2025-06-23 08:00:00,0,8,False,moderate,9,14,12,5,6,3,39.5
2025-06-23 09:00:00,0,9,False,moderate,11,12,11,3,4,5,34.3
2025-06-23 10:00:00,0,10,False,moderate,17,16,14,5,7,4,61.8
2025-06-23 11:00:00,0,11,False,moderate,9,14,12,4,5,5,31.3
2025-06-23 12:00:00,0,12,False,moderate,17,13,12,3,5,5,69.1
2025-06-23 13:00:00,0,13,False,moderate,12,10,10,2,4,4,50.3
2025-06-23 14:00:00,0,14,False,moderate,10,7,7,2,2,3,72.6
2025-06-23 15:00:00,0,15,False,moderate,7,9,8,1,3,5,55.0
2025-06-23 16:00:00,0,16,False,moderate,4,5,5,1,1,3,60.3
2025-06-23 17:00:00,0,17,False,moderate,4,7,5,1,3,3,74.6
2025-06-23 18:00:00,0,18,False,moderate,10,11,9,2,5,4,40.1
2025-06-23 19:00:00,0,19,False,moderate,11,16,15,3,4,9,74.8
2025-06-23 20:00:00,0,20,False,moderate,8,7,7,2,2,3,69.5
2025-06-23 21:00:00,0,21,False,moderate,7,3,2,0,1,2,67.7
2025-06-23 22:00:00,0,22,False,moderate,13,18,17,4,7,7,61.5
2025-06-24 06:00:00,1,6,False,moderate,9,6,4,2,1,3,55.3
2025-06-24 07:00:00,1,7,False,moderate,5,3,1,0,1,2,74.5
2025-06-24 08:00:00,1,8,False,moderate,8,6,6,2,2,2,60.8
2025-06-24 09:00:00,1,9,False,moderate,20,22,21,5,9,8,57.3
2025-06-24 10:00:00,1,10,False,moderate,9,6,4,1,2,3,67.6
2025-06-24 11:00:00,1,11,False,moderate,10,6,6,1,1,4,63.3
2025-06-24 12:00:00,1,12,False,moderate,11,10,10,2,3,5,75.8
2025-06-24 13:00:00,1,13,False,moderate,3,2,0,0,0,2,48.9
2025-06-24 14:00:00,1,14,False,moderate,6,9,7,3,3,3,66.0
2025-06-24 15:00:00,1,15,False,moderate,11,11,9,4,5,2,68.7
2025-06-24 16:00:00,1,16,False,moderate,3,0,0,0,0,0,43.3
2025-06-24 17:00:00,1,17,False,moderate,7,8,8,2,3,3,56.7
2025-06-24 18:00:00,1,18,False,moderate,7,3,3,0,1,2,70.4
2025-06-24 19:00:00,1,19,False,moderate,10,12,11,2,5,5,44.3
2025-06-24 20:00:00,1,20,False,moderate,6,4,3,1,1,2,53.5
2025-06-24 21:00:00,1,21,False,moderate,7,9,7,3,3,3,69.8
2025-06-24 22:00:00,1,22,False,moderate,7,4,2,1,1,2,63.8
2025-06-25 06:00:00,2,6,False,moderate,6,7,6,1,2,4,64.4
2025-06-25 07:00:00,2,7,False,moderate,12,15,14,5,7,3,54.0
2025-06-25 08:00:00,2,8,False,moderate,7,7,7,2,3,2,51.7
2025-06-25 09:00:00,2,9,False,moderate,10,14,14,2,4,8,62.1
2025-06-25 10:00:00,2,10,False,moderate,5,3,1,0,0,3,52.1
2025-06-25 11:00:00,2,11,False,moderate,3,2,2,0,0,2,44.3
2025-06-25 12:00:00,2,12,False,moderate,3,2,0,0,0,2,80.9
2025-06-25 13:00:00,2,13,False,moderate,5,4,2,0,1,3,57.8
2025-06-25 14:00:00,2,14,False,moderate,8,6,4,1,2,3,61.4
2025-06-25 15:00:00,2,15,False,moderate,18,24,22,7,11,6,82.8
2025-06-25 16:00:00,2,16,False,moderate,10,4,3,1,1,2,53.7
2025-06-25 17:00:00,2,17,False,moderate,12,12,11,3,4,5,54.5
2025-06-25 18:00:00,2,18,False,moderate,11,10,10,2,3,5,37.1
2025-06-25 19:00:00,2,19,False,moderate,7,7,6,1,2,4,56.0
2025-06-25 20:00:00,2,20,False,moderate,5,5,4,1,2,2,69.5
2025-06-25 21:00:00,2,21,False,moderate,9,8,6,2,3,3,48.1
2025-06-25 22:00:00,2,22,False,moderate,9,6,5,1,2,3,58.5
2025-06-26 06:00:00,3,6,False,moderate,15,24,22,6,9,9,56.2
2025-06-26 07:00:00,3,7,False,moderate,7,5,3,1,2,2,50.5
2025-06-26 08:00:00,3,8,False,moderate,6,2,2,0,0,2,48.6
2025-06-26 09:00:00,3,9,False,moderate,4,1,0,0,0,1,54.4
2025-06-26 10:00:00,3,10,False,moderate,8,2,0,0,0,2,37.5
2025-06-26 11:00:00,3,11,False,moderate,8,8,6,3,3,2,61.1
2025-06-26 12:00:00,3,12,False,moderate,4,4,3,1,1,2,55.1
2025-06-26 13:00:00,3,13,False,moderate,13,10,10,2,4,4,45.7
2025-06-26 14:00:00,3,14,False,moderate,7,6,4,1,2,3,62.1
2025-06-26 15:00:00,3,15,False,moderate,6,11,10,3,4,4,71.2
2025-06-26 16:00:00,3,16,False,moderate,8,6,6,2,2,2,64.3
2025-06-26 17:00:00,3,17,False,moderate,6,12,11,3,5,4,44.8
2025-06-26 18:00:00,3,18,False,moderate,6,5,5,1,2,2,57.9
2025-06-26 19:00:00,3,19,False,moderate,6,8,7,2,3,3,82.5
2025-06-26 20:00:00,3,20,False,moderate,9,8,6,1,3,4,58.5
2025-06-26 21:00:00,3,21,False,moderate,9,11,9,3,4,4,54.6
2025-06-26 22:00:00,3,22,False,moderate,11,12,12,2,4,6,55.0
2025-06-27 06:00:00,4,6,False,moderate,9,11,11,3,4,4,52.4
2025-06-27 07:00:00,4,7,False,moderate,10,10,10,2,4,4,78.1
2025-06-27 08:00:00,4,8,False,moderate,7,3,1,1,1,1,71.6
2025-06-27 09:00:00,4,9,False,moderate,12,7,5,2,3,2,60.2
2025-06-27 10:00:00,4,10,False,moderate,12,12,10,4,5,3,54.3
2025-06-27 11:00:00,4,11,False,moderate,9,9,8,3,3,3,71.6
2025-06-27 12:00:00,4,12,False,moderate,9,9,7,1,2,6,63.9
2025-06-27 13:00:00,4,13,False,moderate,7,7,6,2,2,3,65.0
2025-06-27 14:00:00,4,14,False,moderate,7,3,3,0,1,2,66.2
2025-06-27 15:00:00,4,15,False,moderate,13,19,19,4,8,7,73.5
2025-06-27 16:00:00,4,16,False,moderate,9,6,5,2,2,2,42.5
2025-06-27 17:00:00,4,17,False,moderate,10,8,8,2,3,3,54.2
2025-06-27 18:00:00,4,18,False,moderate,6,11,10,2,3,6,78.1
2025-06-27 19:00:00,4,19,False,moderate,9,12,11,3,5,4,52.5
2025-06-27 20:00:00,4,20,False,moderate,12,14,12,4,5,5,58.7
2025-06-27 21:00:00,4,21,False,moderate,15,16,15,5,7,4,55.0
2025-06-27 22:00:00,4,22,False,moderate,7,6,5,1,1,4,39.2
2025-06-28 06:00:00,5,6,True,low,5,7,7,1,2,4,64.2
2025-06-28 07:00:00,5,7,True,low,2,1,1,0,0,1,45.0
2025-06-28 08:00:00,5,8,True,low,3,4,3,1,1,2,66.4
2025-06-28 09:00:00,5,9,True,low,8,8,8,2,3,3,57.2
2025-06-28 10:00:00,5,10,True,low,5,4,2,1,1,2,61.8
2025-06-28 11:00:00,5,11,True,low,4,5,4,1,2,2,43.2
2025-06-28 12:00:00,5,12,True,low,3,1,0,0,0,1,54.0
2025-06-28 13:00:00,5,13,True,low,6,5,5,1,1,3,58.9
2025-06-28 14:00:00,5,14,True,low,4,4,2,0,1,3,71.5
2025-06-28 15:00:00,5,15,True,low,3,4,3,1,1,2,56.2
2025-06-28 16:00:00,5,16,True,low,3,4,4,0,1,3,42.0
2025-06-28 17:00:00,5,17,True,low,5,3,1,0,0,3,67.5
2025-06-28 18:00:00,5,18,True,low,3,1,1,0,0,1,53.6
2025-06-28 19:00:00,5,19,True,low,7,8,6,3,2,3,56.2
2025-06-28 20:00:00,5,20,True,low,4,6,4,1,2,3,41.8
2025-06-28 21:00:00,5,21,True,low,4,6,5,2,1,3,52.4
2025-06-28 22:00:00,5,22,True,low,8,6,4,1,1,4,53.0
2025-06-29 06:00:00,6,6,True,low,5,2,1,0,0,2,67.0
2025-06-29 07:00:00,6,7,True,low,4,1,0,0,0,1,60.0
2025-06-29 08:00:00,6,8,True,low,4,7,6,1,2,4,43.5
2025-06-29 09:00:00,6,9,True,low,1,1,0,0,0,1,79.0
2025-06-29 10:00:00,6,10,True,low,8,9,7,1,3,5,52.9
2025-06-29 11:00:00,6,11,True,low,2,2,1,0,0,2,49.3
2025-06-29 12:00:00,6,12,True,low,1,2,2,0,0,2,52.8
2025-06-29 13:00:00,6,13,True,low,6,2,0,0,0,2,76.5
2025-06-29 14:00:00,6,14,True,low,1,1,0,0,0,1,58.2
2025-06-29 15:00:00,6,15,True,low,8,4,4,1,1,2,70.1
2025-06-29 16:00:00,6,16,True,low,6,8,8,2,2,4,65.6
2025-06-29 17:00:00,6,17,True,low,1,1,1,0,0,1,52.0
2025-06-29 18:00:00,6,18,True,low,9,11,11,2,4,5,53.9
2025-06-29 19:00:00,6,19,True,low,8,6,4,1,2,3,45.4
2025-06-29 20:00:00,6,20,True,low,7,6,5,1,2,3,72.1
2025-06-29 21:00:00,6,21,True,low,11,7,5,1,3,3,60.0
2025-06-29 22:00:00,6,22,True,low,5,2,2,0,0,2,49.9
2025-06-30 06:00:00,0,6,False,moderate,6,4,2,1,1,2,60.2
2025-06-30 07:00:00,0,7,False,moderate,11,8,8,1,3,4,73.4
2025-06-30 08:00:00,0,8,False,moderate,4,3,1,0,1,2,62.0
2025-06-30 09:00:00,0,9,False,moderate,7,9,8,3,2,4,59.4
2025-06-30 10:00:00,0,10,False,moderate,9,9,9,3,3,3,51.4
2025-06-30 11:00:00,0,11,False,moderate,7,10,8,3,4,3,43.8
2025-06-30 12:00:00,0,12,False,moderate,9,12,12,3,4,5,64.3
2025-06-30 13:00:00,0,13,False,moderate,12,16,14,4,4,8,67.3
2025-06-30 14:00:00,0,14,False,moderate,11,13,13,4,4,5,49.9
2025-06-30 15:00:00,0,15,False,moderate,11,13,12,3,6,4,61.5
2025-06-30 16:00:00,0,16,False,moderate,4,3,1,1,0,2,65.9
2025-06-30 17:00:00,0,17,False,moderate,12,13,11,3,6,4,62.4
2025-06-30 18:00:00,0,18,False,moderate,10,11,11,2,5,4,59.9
2025-06-30 19:00:00,0,19,False,moderate,8,7,6,1,3,3,49.0
2025-06-30 20:00:00,0,20,False,moderate,10,11,11,2,4,5,44.9
2025-06-30 21:00:00,0,21,False,moderate,3,5,3,1,1,3,71.4
2025-06-30 22:00:00,0,22,False,moderate,8,11,9,2,4,5,63.6
2025-07-01 06:00:00,1,6,False,moderate,15,16,15,5,5,6,55.9
2025-07-01 07:00:00,1,7,False,moderate,9,6,4,1,2,3,54.1
2025-07-01 08:00:00,1,8,False,moderate,5,1,0,0,0,1,65.1
2025-07-01 09:00:00,1,9,False,moderate,8,6,5,1,1,4,57.4
2025-07-01 10:00:00,1,10,False,moderate,5,5,4,1,2,2,44.0
2025-07-01 11:00:00,1,11,False,moderate,7,6,4,1,2,3,30.2
2025-07-01 12:00:00,1,12,False,moderate,11,10,8,3,4,3,63.3
2025-07-01 13:00:00,1,13,False,moderate,10,12,10,4,4,4,43.1
2025-07-01 14:00:00,1,14,False,moderate,7,8,8,2,3,3,53.5
2025-07-01 15:00:00,1,15,False,moderate,6,10,10,3,3,4,35.3
2025-07-01 16:00:00,1,16,False,moderate,6,5,3,1,2,2,68.6
2025-07-01 17:00:00,1,17,False,moderate,7,3,1,0,1,2,63.7
2025-07-01 18:00:00,1,18,False,moderate,9,6,6,1,2,3,66.7
2025-07-01 19:00:00,1,19,False,moderate,9,7,7,1,3,3,69.1
2025-07-01 20:00:00,1,20,False,moderate,4,3,3,1,1,1,65.5
2025-07-01 21:00:00,1,21,False,moderate,9,7,6,2,2,3,58.7
2025-07-01 22:00:00,1,22,False,moderate,12,9,9,3,4,2,49.6
2025-07-02 06:00:00,2,6,False,moderate,11,12,12,3,3,6,64.1
2025-07-02 07:00:00,2,7,False,moderate,12,9,8,2,3,4,40.7
2025-07-02 08:00:00,2,8,False,moderate,13,13,12,3,6,4,70.5
2025-07-02 09:00:00,2,9,False,moderate,8,17,15,5,5,7,53.2
2025-07-02 10:00:00,2,10,False,moderate,7,7,7,1,2,4,67.1
2025-07-02 11:00:00,2,11,False,moderate,11,11,11,2,4,5,52.4
2025-07-02 12:00:00,2,12,False,moderate,9,12,11,3,4,5,37.9
2025-07-02 13:00:00,2,13,False,moderate,12,13,11,5,5,3,62.9
2025-07-02 14:00:00,2,14,False,moderate,4,4,2,1,1,2,68.0
2025-07-02 15:00:00,2,15,False,moderate,7,9,9,2,3,4,77.7
2025-07-02 16:00:00,2,16,False,moderate,11,10,10,3,3,4,38.5
2025-07-02 17:00:00,2,17,False,moderate,12,11,11,3,3,5,75.5
2025-07-02 18:00:00,2,18,False,moderate,8,8,6,2,3,3,43.9
2025-07-02 19:00:00,2,19,False,moderate,13,12,12,4,5,3,53.0
2025-07-02 20:00:00,2,20,False,moderate,6,10,8,3,3,4,65.9
2025-07-02 21:00:00,2,21,False,moderate,8,11,9,2,4,5,64.8
2025-07-02 22:00:00,2,22,False,moderate,8,6,4,1,2,3,61.9
2025-07-03 06:00:00,3,6,False,moderate,7,5,4,1,2,2,59.8
2025-07-03 07:00:00,3,7,False,moderate,10,7,5,2,2,3,49.0
2025-07-03 08:00:00,3,8,False,moderate,2,2,0,0,0,2,60.3
2025-07-03 09:00:00,3,9,False,moderate,13,13,11,5,4,4,76.5
2025-07-03 10:00:00,3,10,False,moderate,6,4,4,1,1,2,61.5
2025-07-03 11:00:00,3,11,False,moderate,10,15,14,5,7,3,76.4
2025-07-03 12:00:00,3,12,False,moderate,10,10,9,3,3,4,62.3
2025-07-03 13:00:00,3,13,False,moderate,10,12,12,2,4,6,46.2
2025-07-03 14:00:00,3,14,False,moderate,6,8,7,2,3,3,49.1
2025-07-03 15:00:00,3,15,False,moderate,8,5,5,1,2,2,55.7
2025-07-03 16:00:00,3,16,False,moderate,11,13,12,2,5,6,72.0
2025-07-03 17:00:00,3,17,False,moderate,15,16,16,5,5,6,65.1
2025-07-03 18:00:00,3,18,False,moderate,6,3,2,1,1,1,46.4
2025-07-03 19:00:00,3,19,False,moderate,8,12,11,3,4,5,60.1
2025-07-03 20:00:00,3,20,False,moderate,12,10,9,2,3,5,71.6
2025-07-03 21:00:00,3,21,False,moderate,9,11,9,3,4,4,64.6
2025-07-03 22:00:00,3,22,False,moderate,8,8,8,1,2,5,52.0
2025-07-04 06:00:00,4,6,False,moderate,7,5,4,1,1,3,63.7
2025-07-04 07:00:00,4,7,False,moderate,11,15,13,3,7,5,66.4
2025-07-04 08:00:00,4,8,False,moderate,8,9,9,3,3,3,68.5
2025-07-04 09:00:00,4,9,False,moderate,6,2,2,0,0,2,65.4
2025-07-04 10:00:00,4,10,False,moderate,9,3,3,0,1,2,66.1
2025-07-04 11:00:00,4,11,False,moderate,8,10,8,2,4,4,76.2
2025-07-04 12:00:00,4,12,False,moderate,12,10,10,2,4,4,84.4
2025-07-04 13:00:00,4,13,False,moderate,5,8,7,2,3,3,44.2
2025-07-04 14:00:00,4,14,False,moderate,4,5,5,1,1,3,56.7
2025-07-04 15:00:00,4,15,False,moderate,12,11,11,4,4,3,53.9
2025-07-04 16:00:00,4,16,False,moderate,11,11,9,2,3,6,59.8
2025-07-04 17:00:00,4,17,False,moderate,10,10,9,2,3,5,44.1
2025-07-04 18:00:00,4,18,False,moderate,4,4,4,1,1,2,58.3
2025-07-04 19:00:00,4,19,False,moderate,13,13,13,2,5,6,67.7
2025-07-04 20:00:00,4,20,False,moderate,13,18,18,6,7,5,58.2
2025-07-04 21:00:00,4,21,False,moderate,6,7,7,2,2,3,30.0
2025-07-04 22:00:00,4,22,False,moderate,7,10,10,3,3,4,72.7
2025-07-05 06:00:00,5,6,True,low,2,1,1,0,0,1,50.4
2025-07-05 07:00:00,5,7,True,low,5,3,2,1,1,1,72.1
2025-07-05 08:00:00,5,8,True,low,3,5,3,1,2,2,54.4
2025-07-05 09:00:00,5,9,True,low,5,5,3,1,2,2,69.1
2025-07-05 10:00:00,5,10,True,low,4,8,6,2,2,4,58.1
2025-07-05 11:00:00,5,11,True,low,1,0,0,0,0,0,57.4
2025-07-05 12:00:00,5,12,True,low,6,10,8,2,4,4,38.4
2025-07-05 13:00:00,5,13,True,low,3,5,3,1,2,2,74.7
2025-07-05 14:00:00,5,14,True,low,4,3,1,0,1,2,58.5
2025-07-05 15:00:00,5,15,True,low,3,2,0,0,0,2,53.2
2025-07-05 16:00:00,5,16,True,low,7,8,6,2,3,3,47.9
2025-07-05 17:00:00,5,17,True,low,6,5,3,1,1,3,67.0
2025-07-05 18:00:00,5,18,True,low,1,2,0,0,0,2,66.5
2025-07-05 19:00:00,5,19,True,low,8,4,4,1,1,2,52.9
2025-07-05 20:00:00,5,20,True,low,7,14,12,2,5,7,62.1
2025-07-05 21:00:00,5,21,True,low,8,8,6,2,3,3,40.0
2025-07-05 22:00:00,5,22,True,low,5,3,3,0,1,2,70.6
2025-07-06 06:00:00,6,6,True,low,7,4,3,1,1,2,64.4
2025-07-06 07:00:00,6,7,True,low,5,3,3,1,0,2,48.6
2025-07-06 08:00:00,6,8,True,low,7,5,5,1,2,2,70.0
2025-07-06 09:00:00,6,9,True,low,9,7,7,2,3,2,70.5
2025-07-06 10:00:00,6,10,True,low,4,2,2,0,0,2,43.6
2025-07-06 11:00:00,6,11,True,low,8,8,8,3,3,2,66.4
2025-07-06 12:00:00,6,12,True,low,3,0,0,0,0,0,59.1
2025-07-06 13:00:00,6,13,True,low,5,1,0,0,0,1,52.4
2025-07-06 14:00:00,6,14,True,low,6,4,3,1,1,2,51.2
2025-07-06 15:00:00,6,15,True,low,2,1,1,0,0,1,56.7
2025-07-06 16:00:00,6,16,True,low,4,3,3,0,0,3,30.0
2025-07-06 17:00:00,6,17,True,low,6,5,3,1,1,3,42.6
2025-07-06 18:00:00,6,18,True,low,7,6,4,2,2,2,62.5
2025-07-06 19:00:00,6,19,True,low,2,1,0,0,0,1,42.6
2025-07-06 20:00:00,6,20,True,low,7,6,5,1,1,4,37.1
2025-07-06 21:00:00,6,21,True,low,8,10,8,2,3,5,69.0
2025-07-06 22:00:00,6,22,True,low,2,1,0,0,0,1,56.0
2025-07-07 06:00:00,0,6,False,moderate,8,4,2,0,1,3,70.3
2025-07-07 07:00:00,0,7,False,moderate,8,6,5,1,2,3,51.3
2025-07-07 08:00:00,0,8,False,moderate,9,6,6,1,2,3,65.4
2025-07-07 09:00:00,0,9,False,moderate,14,20,18,5,9,6,68.1
2025-07-07 10:00:00,0,10,False,moderate,10,10,10,3,4,3,62.2
2025-07-07 11:00:00,0,11,False,moderate,9,18,18,4,7,7,51.5
2025-07-07 12:00:00,0,12,False,moderate,12,5,5,1,1,3,58.6
2025-07-07 13:00:00,0,13,False,moderate,16,11,10,3,4,4,73.8
2025-07-07 14:00:00,0,14,False,moderate,4,3,3,1,0,2,55.8
2025-07-07 15:00:00,0,15,False,moderate,6,9,7,3,3,3,56.6
2025-07-07 16:00:00,0,16,False,moderate,10,12,11,3,5,4,46.2
2025-07-07 17:00:00,0,17,False,moderate,11,14,12,4,4,6,75.6
2025-07-07 18:00:00,0,18,False,moderate,15,9,7,3,3,3,61.8
2025-07-07 19:00:00,0,19,False,moderate,5,1,0,0,0,1,57.4
